Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Gross profit,Partners,Sifra,Continent
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,China,1601438.28,1733028.78,996891.09,4673,604547.19,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Singapore,1077688.2,1166725.56,671136.18,3146,406552.02,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Australia,745970.26,811070.82,466552.71,2187,279417.55,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Netherlands,963184.48,1043229.18,600097.29,2813,363087.19,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Sweden,372660.33,408316.86,234876.33,1101,137784,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Finland,1166602.48,1262036.58,725961.99,3403,440640.49,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Denmark,233012.88,249959.64,143784.42,674,89228.46,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,France,1064393.99,1139652.78,655563.09,3073,408830.9,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Germany,1119428.62,1213083.06,697802.43,3271,421626.19,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,United Kingdom,1351959.82,1457850.66,838600.23,3931,513359.59,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Belgium,616910.64,667177.14,383780.67,1799,233129.97,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Switzerland,673003.63,726885.6,418126.8,1960,254876.83,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Austria,639792.79,692395.62,398287.11,1867,241505.68,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Italy,867612.93,943838.7,542924.85,2545,324688.08,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Web,Spain,744134.41,809958.24,465912.72,2184,278221.69,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Special,Singapore,119084.16,125350.68,72105.54,338,46978.62,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,United States,49677.12,52291.26,30079.53,141,19597.59,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,E-mail,Germany,108162.24,113854.02,65492.31,307,42669.93,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,United States,131063.04,137959.92,79358.76,372,51704.28,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Journey Backpack,Fax,Spain,227951.04,239946.42,138024.51,647,89926.53,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Japan,62561.07,65854.36,34159.84,143,28401.23,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Australia,67810.95,71380.6,37026.4,155,30784.55,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Sweden,130809.51,137695.48,71425.12,299,59384.39,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Telephone,Germany,114184.89,120195.72,62347.68,261,51837.21,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,United States,628213.65,655319.96,339926.24,1423,288287.41,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Japan,186164.03,192957.88,100090.72,419,86073.31,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Sweden,55123.74,58025.52,30098.88,126,25024.86,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,France,221369.94,233023.12,120873.28,506,100496.66,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Germany,76560.75,80591,41804,175,34756.75,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,United Kingdom,60373.62,63551.76,32965.44,138,27408.18,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Austria,52499.28,52499.28,27232.32,114,25266.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Sales visit,Spain,185495.76,195260.48,101285.12,424,84210.64,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,United States,1484474.21,1553333.96,805742.24,3373,678731.97,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Canada,805419.09,847817.32,439778.08,1841,365641.01,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Mexico,512255.37,535584.76,277817.44,1163,234437.93,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Brazil,404425.48,422757.36,219291.84,918,185133.64,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Japan,706938.34,740976.68,384357.92,1609,322580.42,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Korea,656535.11,686635.32,356170.08,1491,300365.03,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,China,887645.22,928408.32,481582.08,2016,406063.14,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Singapore,477141.26,497361.6,257990.4,1080,219150.86,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Australia,439148.48,458677.92,237924.48,996,201224,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Netherlands,647739.25,677424.92,351392.48,1471,296346.77,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Sweden,99310.23,104538.04,54225.76,227,45084.47,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Finland,647140.55,676964.4,351153.6,1470,295986.95,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Denmark,51186.33,53880.84,27948.96,117,23237.37,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,France,562290.68,586702.48,304333.12,1274,257957.56,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Germany,523354.07,545716.2,283072.8,1185,240281.27,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,United Kingdom,704843.41,736371.48,381969.12,1599,322874.29,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Belgium,300279.75,313614.12,162677.28,681,137602.47,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Switzerland,380018.08,397428.76,206153.44,863,173864.64,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Austria,347804.55,366113.4,189909.6,795,157894.95,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Italy,620591.84,648872.68,336581.92,1409,284009.92,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Web,Spain,382090.62,398349.8,206631.2,865,175459.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Special,Singapore,116809.83,122958.84,63780.96,267,53028.87,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,E-mail,United States,31499.28,33157.44,17199.36,72,14299.92,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,E-mail,Canada,134862.63,138616.52,71902.88,301,62959.75,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,E-mail,Sweden,48815.12,48815.12,25321.28,106,23493.84,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,E-mail,Germany,43311.51,45591.48,23649.12,99,19662.39,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,E-mail,United Kingdom,78310.71,82433.08,42759.52,179,35551.19,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,United States,91435.41,96248.68,49925.92,209,41509.49,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Singapore,92747.88,97630.24,50642.56,212,42105.32,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Extreme Backpack,Fax,Belgium,46811.43,49275.64,25560.16,107,21251.27,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Telephone,Japan,29938.32,30547.53,14505,967,15433.32,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Telephone,Germany,25750.17,26819.91,12735,849,13015.17,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Telephone,Italy,115082.55,164425.95,62460,5205,52622.55,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,United States,141059.64,145629.9,69150,4610,71909.64,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Japan,114619.14,152548.11,60609,4829,54010.14,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Singapore,53240.88,76068.72,28896,2408,24344.88,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Australia,30898.08,31526.82,14970,998,15928.08,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Netherlands,41578.48,42867.63,20355,1357,21223.48,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,France,60805.44,62042.76,29460,1964,31345.44,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Switzerland,46983.75,67128.75,25500,2125,21483.75,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Austria,27771.12,28336.23,13455,897,14316.12,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Sales visit,Spain,99855.13,127813.14,52209,4046,47646.13,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,United States,889377.04,1076176.53,457698,34067,431679.04,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Canada,414665.6,465826.14,207621,14746,207044.6,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Mexico,251534.14,297009.18,127968,9402,123566.14,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Brazil,186050.76,220213.89,94473,6971,91577.76,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Japan,327055.26,370866.6,163998,11740,163057.26,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Korea,322839.49,382902.39,165354,12121,157485.49,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,China,438772.12,521929.98,224910,16522,213862.12,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Singapore,286993.2,331600.23,146187,10497,140806.2,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Australia,225946.65,273600.99,115842,8661,110104.65,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Netherlands,268215.2,322755.03,137487,10217,130728.2,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Sweden,113250.63,134636.58,57759,4262,55491.63,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Finland,324822.8,384987.33,165717,12187,159105.8,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Denmark,47027.7,48459.06,23010,1534,24017.7,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,France,327869.46,393327.09,167235,12451,160634.46,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Germany,280075.11,336275.55,143214,10645,136861.11,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,United Kingdom,411337.96,483927.21,208797,15319,202540.96,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Belgium,152500.14,183506.31,77865,5809,74635.14,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Switzerland,143620.08,159276.78,71730,5042,71890.08,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Austria,166178.07,201607.38,85083,6382,81095.07,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Italy,191469.36,197405.91,93735,6249,97734.36,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Web,Spain,141926.59,163573.02,71787,5178,70139.59,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,E-mail,Canada,31620.48,32600.88,15480,1032,16140.48,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,E-mail,Sweden,32391.15,46279.35,17580,1465,14811.15,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,E-mail,Germany,73131.42,85040.28,36918,2692,36213.42,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Fax,United States,83246.36,104436.54,43242,3306,40004.36,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Cooler,Fax,Belgium,21207.6,21639.15,10275,685,10932.6,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Cooler,Fax,Spain,33121.84,34148.79,16215,1081,16906.84,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Telephone,Canada,90499.68,95256,53369.28,1296,37130.4,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Telephone,Japan,43294.6,45570,25531.6,620,17763,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Telephone,Australia,45180.01,47554.5,26643.46,647,18536.55,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Carryall,Telephone,Germany,30376.05,31972.5,17913.3,435,12462.75,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Telephone,United Kingdom,29747.58,31311,17542.68,426,12204.9,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Sales visit,United States,176739.73,186028.5,104226.58,2531,72513.15,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Sales visit,Japan,55654.51,58579.5,32820.46,797,22834.05,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Sales visit,Singapore,28211.32,29694,16636.72,404,11574.6,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Sales visit,France,43853.24,46158,25861.04,628,17992.2,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,United States,940121.29,989530.5,554406.34,13463,385714.95,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Canada,384833.13,405058.5,226942.98,5511,157890.15,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Mexico,251457.83,264673.5,148289.18,3601,103168.65,American Retail Store,19009,North America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Brazil,180161.4,189630,106244.4,2580,73917,American Retail Store,19009,South America
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Japan,380992.48,401016,224678.08,5456,156314.4,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Korea,326385.42,343539,192475.32,4674,133910.1,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,China,443071.35,466357.5,261287.1,6345,181784.25,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Singapore,269194.65,283342.5,158748.9,3855,110445.75,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Australia,207395.1,218295,122304.6,2970,85090.5,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Netherlands,315771.26,332367,186215.96,4522,129555.3,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Sweden,82608.89,86950.5,48715.94,1183,33892.95,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Finland,321218,338100,189428,4600,131790,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Denmark,117942.87,124141.5,69553.02,1689,48389.85,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,France,347962.89,366250.5,205199.94,4983,142762.95,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Germany,283719.29,298630.5,167314.34,4063,116404.95,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,United Kingdom,396075.76,416892,233572.96,5672,162502.8,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Belgium,174505.17,183676.5,102908.82,2499,71596.35,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Switzerland,189728.11,199699.5,111886.06,2717,77842.05,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Austria,201040.57,211606.5,118557.22,2879,82483.35,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Italy,250061.23,263203.5,147465.58,3581,102595.65,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Web,Spain,298104.27,313771.5,175797.42,4269,122306.85,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Special,Singapore,47274.91,49759.5,27878.86,677,19396.05,Abc Shoji K.K.,15904,Asia
2007,Camping Equipment,Packs,Canyon Mule Carryall,E-mail,Germany,63545.3,66885,37473.8,910,26071.5,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,E-mail,Italy,60333.12,63504,35579.52,864,24753.6,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Packs,Canyon Mule Carryall,Fax,Spain,25906.93,27268.5,15277.78,371,10629.15,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Lanterns,Firefly Lite,Telephone,Canada,23679.21,24326.19,11117.25,1647,12561.96,American Retail Store,19009,North America
2007,Camping Equipment,Lanterns,Firefly Lite,Telephone,Australia,11272.13,11505.83,5258.25,779,6013.88,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Lanterns,Firefly Lite,Telephone,Sweden,6085.24,6085.24,2781,412,3304.24,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Lanterns,Firefly Lite,Telephone,Germany,13506.25,13662.25,6243.75,925,7262.5,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Lanterns,Firefly Lite,Sales visit,United States,56725.65,57972.25,26493.75,3925,30231.9,American Retail Store,19009,North America
2007,Camping Equipment,Lanterns,Firefly Lite,Sales visit,Australia,29605.62,30219.42,13810.5,2046,15795.12,Abc Shoji K.K.,15904,Oceania
2007,Camping Equipment,Lanterns,Firefly Lite,Sales visit,Netherlands,9347.62,9541.42,4360.5,646,4987.12,Abc Shoji K.K.,15904,Europe
2007,Camping Equipment,Lanterns,Firefly Lite,Sales visit,France,28544.06,28949.2,13230,1960,15314.06,Abc Shoji K.K.,15904,Europe
